res_no,url_record
656,https://digitallibrary.un.org/record/91467
657,https://digitallibrary.un.org/record/91419
658,https://digitallibrary.un.org/record/92969
659,https://digitallibrary.un.org/record/94232
660,https://digitallibrary.un.org/record/94220
661,https://digitallibrary.un.org/record/94221
662,https://digitallibrary.un.org/record/94573
663,https://digitallibrary.un.org/record/95043
664,https://digitallibrary.un.org/record/95133
665,https://digitallibrary.un.org/record/95664
666,https://digitallibrary.un.org/record/96569
667,https://digitallibrary.un.org/record/96599
668,https://digitallibrary.un.org/record/97341
669,https://digitallibrary.un.org/record/97342
670,https://digitallibrary.un.org/record/97522
671,https://digitallibrary.un.org/record/97578
672,https://digitallibrary.un.org/record/99236
673,https://digitallibrary.un.org/record/100113
674,https://digitallibrary.un.org/record/100468
675,https://digitallibrary.un.org/record/101882
676,https://digitallibrary.un.org/record/102243
677,https://digitallibrary.un.org/record/102244
678,https://digitallibrary.un.org/record/102245
679,https://digitallibrary.un.org/record/102678
680,https://digitallibrary.un.org/record/103577
681,https://digitallibrary.un.org/record/103546
682,https://digitallibrary.un.org/record/103695
683,https://digitallibrary.un.org/record/103696
684,https://digitallibrary.un.org/record/106090
685,https://digitallibrary.un.org/record/106030
686,https://digitallibrary.un.org/record/108110
687,https://digitallibrary.un.org/record/110709
688,https://digitallibrary.un.org/record/110659
689,https://digitallibrary.un.org/record/110791
690,https://digitallibrary.un.org/record/112199
691,https://digitallibrary.un.org/record/112542
692,https://digitallibrary.un.org/record/113598
693,https://digitallibrary.un.org/record/113530
694,https://digitallibrary.un.org/record/113624
695,https://digitallibrary.un.org/record/113921
696,https://digitallibrary.un.org/record/196834
697,https://digitallibrary.un.org/record/114865
